Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,BELMONT PARK VI BPV ST. 11,2375 Hempstead Turnpike,,Elmont,NY,11003,,888-758-4389,E,,Public,Mon: 8:00am-11:59pm; Tue: 8:00am-11:59pm; Wed: 8:00am-11:59pm; Thu: 8:00am-11:59pm; Fri: 8:00am-11:59pm; Sat: 8:00am-11:59pm; Sun: 8:00am-11:59pm,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.709696,-73.72496,04/04/2026,386979,2026-04-04 03:56:27,,,,02/27/2025,J1772
ELEC,SMJ WOODHAVEN SMJ WOODHAVE 16,85-01 68th Road,,queens,NY,11374,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.715292,-73.859295,04/04/2026,453518,2026-04-04 04:22:14,,,,03/12/2026,J1772
ELEC,General Motors Gas,53-26 Van Dam Street,,Long Island City,NY,11101,,,E,,Public,,,,,2.0,,FLIPTURN,https://www.getflipturn.com,GPS,40.736364,-73.936444,04/04/2026,449739,2026-04-04 07:05:26,,,,01/17/2026,J1772COMBO
ELEC,NYC Parking 155 East 76th Street Garage Corp.,155 East 76th Street,,New York,NY,10021,,888-998-2546,E,,Public,24 hours daily,,,6.0,,,Blink Network,https://blinkcharging.com,GPS,40.772927,-73.959558,04/04/2026,309670,2026-04-04 00:24:22,,,,08/22/2023,J1772
ELEC,Carnegie Hill,215 E 96th St,,New York,NY,10128,,888-998-2546,E,,Public,24 hours daily,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,40.784865,-73.948526,04/04/2026,164751,2026-04-04 00:48:03,,,,06/26/2019,J1772
ELEC,1235 Linden Blvd,1235 Linden Blvd,,Brooklyn,NY,11212,,888-356-8911,E,,Public,24 hours daily,,,4.0,,,FLO,https://www.flo.com,GPS,40.654381,-73.913436,04/04/2026,195668,2026-04-04 05:28:16,,,,09/08/2021,J1772
ELEC,Parkright 39 E 29th Street - Tesla Destination,29 East 29th St,,New York,NY,10016,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.744244,-73.984116,07/01/2024,115079,2025-02-12 00:16:32,P,,,11/13/2015,J1772 TESLA
ELEC,245 E 90th - Garage,1625 3rd Ave,,New York,NY,10128,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,10.0,,,EVOKE,https://evokesystems.com,GPS,40.782305,-73.951186,09/12/2025,356939,2026-03-31 19:51:34,P,,,03/18/2024,J1772
ELEC,32 Gramercy Park - Garage 1st Floor,32 Gramercy Park S,,New York,NY,10003,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,10.0,,,EVOKE,https://evokesystems.com,GPS,40.736983,-73.984881,09/12/2025,421047,2026-03-31 19:51:34,P,,,08/04/2023,J1772
ELEC,967 Kelly,967 Kelly St,,Bronx,NY,10459,,917-274-7217,E,,Public,24 hours daily,,,10.0,,,EVIUM,https://www.eviumcharging.com,GPS,40.821863,-73.896129,04/04/2026,400184,2026-04-04 06:22:44,,,,06/21/2025,J1772
ELEC,266 13th St,266 13th St,,Brooklyn,NY,11215,,888-356-8911,E,,Public,24 hours daily,,,2.0,,,FLO,https://www.flo.com,GPS,40.667017,-73.988698,04/04/2026,222574,2026-04-04 05:28:36,,,,07/07/2022,J1772
ELEC,Icon Parking 240 East Broadway - Tesla Destination,188 Clinton St,,New York,NY,10002,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.714821,-73.987138,07/01/2024,115035,2025-02-12 00:16:32,P,,,05/24/2018,J1772 TESLA
ELEC,Astoria Central Parking - Tesla Destination,31-57 31st St,,Astoria,NY,11106,,877-798-3752,E,,Public,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.762502,-73.924507,07/01/2024,114881,2025-02-12 00:16:32,P,,,07/06/2018,TESLA
ELEC,Rapidpark 150 East 77th Street - Tesla Destination,150 E 77th St,,New York,NY,10021,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.773256,-73.959334,07/01/2024,115020,2025-02-12 00:16:32,P,,,04/19/2018,J1772 TESLA
ELEC,Icon Parking 35-39 East 61st Street - Tesla Destination,35-39 E 61st St,,New York,NY,10021,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.764617,-73.969764,07/01/2024,115111,2025-02-12 00:16:32,P,,,10/13/2016,J1772 TESLA
ELEC,Standard Parking Pierepoint Plaza - Tesla Destination,300 Cadman,,Brooklyn,NY,11201,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.695115,-73.990993,07/01/2024,114896,2025-02-12 00:16:32,P,,,05/24/2018,J1772 TESLA
ELEC,MCDONALD'S LINDEN 02,2797 Linden Boulevard,,Brooklyn,NY,11208,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.670074,-73.86088,04/04/2026,390629,2026-04-04 04:01:29,,,,04/23/2025,J1772
ELEC,NYC FLEET DPRROCKAWAY30B,1-09 Beach 30th St,,Queens,NY,11691,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.592562,-73.762059,04/04/2026,277635,2026-04-04 01:53:34,,,,06/22/2023,J1772
ELEC,Quik Park 600 West 42nd Street (Silver Towers) LLC - Tesla Destination,600 W 42nd St,,New York,NY,10036,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.761018,-73.99878,07/01/2024,115170,2025-02-12 00:16:32,P,,,03/10/2016,J1772 TESLA
ELEC,AMNH-PARKING STATION 3,200 Central Park West,Lower level parking south wall,New York,NY,10024,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.781511,-73.973807,04/04/2026,357264,2026-04-04 02:31:46,,,,09/30/2024,J1772
ELEC,Glenwood Belmont Parking - Tesla Destination,320 E 46th St,,New York,NY,10021,,877-798-3752,E,,Public,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.760098,-73.988828,07/01/2024,115094,2025-02-12 00:16:32,P,,,07/19/2018,J1772 TESLA
ELEC,25 Maple Avenue - 2,"25 Maple Ave, New Rochelle, NY 10801",,New Rochelle,NY,10801,,888-998-2546,E,,Public,24 hours daily,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,40.90581,-73.785031,04/04/2026,257411,2026-04-04 01:02:39,,,,09/23/2022,J1772
ELEC,Brooklyn Museum - Tesla Supercharger,878 Washington Avenue,,Brooklyn,NY,11225,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,10.0,,Tesla,https://www.tesla.com/supercharger,200-8,40.669936,-73.963069,07/01/2024,122247,2025-05-06 21:07:47,P,,,03/01/2019,TESLA
ELEC,540 WAVERLY 3,510 Waverly Ave,At the ground floor parking garage in the rear,Brooklyn,NY,11238,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.682187,-73.965917,04/04/2026,324267,2026-04-04 03:00:57,,,,01/06/2024,J1772
ELEC,Parking Systems at 343 E 74th,343 E 74th St,,New York,NY,10021,,,E,,Public,6am-12am daily,A ANDROID_PAY APPLE_PAY Cash CREDIT D Debit M V,,1.0,,,Non-Networked,,200-8,40.76957,-73.95589,05/09/2024,333482,2025-02-12 00:16:32,P,,,03/01/2024,J1772
ELEC,170 FREEMAN 16,179 Freeman Street,,Brooklyn,NY,11222,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.734276,-73.954696,04/04/2026,417260,2026-04-04 04:09:20,,,,07/30/2025,J1772
ELEC,11 East 86th Street,11 East 86th Street,,New York,NY,10028,,833-611-5965,E,,Public,24 hours daily,,,2.0,,,VIALYNK,https://www.lynkwell.com,GPS,40.78147,-73.95986,04/04/2026,223278,2026-04-04 06:08:32,,,,03/16/2022,J1772
ELEC,CLAREMONT GRG STATION 2,100 Claremont Avenue,Garage Level 1,New York,NY,10027,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.811845,-73.962249,04/04/2026,384787,2026-04-04 03:56:22,,,,02/22/2025,J1772
ELEC,169 Ludlow St - Tesla Destination,169  Ludlow St,,New York,NY,10002,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.721713,-73.98778,07/01/2024,358717,2025-05-06 21:10:23,P,,,,J1772 TESLA
ELEC,Quikpark 43-08 Crescent Street - Tesla Destination,43-08 Crescent St,,New York,NY,11101,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.748757,-73.943417,07/01/2024,115137,2025-02-12 00:16:32,P,,,06/13/2017,J1772 TESLA
ELEC,Leonard Pointe,395 Leonard St,,Brooklyn,NY,11211,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,4.0,,,LOOP,https://loopglobal.com,GPS,40.718151,-73.948502,03/12/2026,399684,2026-03-12 20:29:51,P,,,05/06/2024,J1772
ELEC,Center Park 250 Albany - Tesla Destination,250 Albany St,,Manhattan,NY,10280,,877-798-3752,E,,Public,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.709803,-74.015771,07/01/2024,150574,2025-02-12 00:16:32,P,,,03/31/2019,TESLA
ELEC,MPG 201 E 56th - Tesla Destination,201 E 56th,,New York,NY,10022,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.759437,-73.96767,07/01/2024,115045,2025-02-12 00:16:32,P,,,05/24/2018,J1772 TESLA
ELEC,Standard Parking 800 6th Ave - Tesla Destination,54 W 28th St,,New York,NY,10001,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.745842,-73.990103,07/01/2024,115155,2025-02-12 00:16:32,P,,,07/17/2017,J1772 TESLA
ELEC,The Rogers Residences,625 Rogers Avenue,,Brooklyn,NY,11225,,888-222-6618,E,,Public,,,,6.0,,,NOODOE,https://www.noodoe.com,GPS,40.656331,-73.952843,04/04/2026,388568,2026-04-04 06:01:51,,,,03/24/2025,J1772
ELEC,iPark 1510 Lex Garage Corp. - Tesla Destination,116 E 98th St,,New York,NY,10029,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.787402,-73.950546,07/01/2024,115003,2025-02-12 00:16:32,P,,,02/06/2017,TESLA
ELEC,Superior Ink,400 W 12th St,,New York,NY,10014,,888-998-2546,E,,Public,24 hours daily,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,40.737537,-74.00983,04/04/2026,124147,2026-04-04 00:36:52,,,,06/21/2019,J1772
ELEC,Champion Parking W 53rd Street - Tesla Destination,159 W 53rd St,,New York,NY,10019,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.763279,-73.98086,07/01/2024,115025,2025-02-12 00:16:32,P,,,08/19/2015,J1772 TESLA
ELEC,Icon Parking 990 Ave of the Americas - Tesla Destination,990 Avenue of the Americas,,New York,NY,10018,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.750844,-73.986188,07/01/2024,115198,2025-02-12 00:16:32,P,,,05/03/2016,J1772 TESLA
ELEC,25 Maple Avenue,"25 Maple Ave, New Rochelle, NY 10801",,New Rochelle,NY,10801,,888-998-2546,E,,Public,24 hours daily,,,27.0,,,Blink Network,https://blinkcharging.com,GPS,40.905808,-73.785029,04/04/2026,238115,2026-04-04 00:17:48,,,,09/20/2022,J1772
ELEC,LAZ Parking 136-20 38th Ave - Tesla Destination,136-20 38th Ave,,Flushing,NY,11354,,877-798-3752,E,,Public,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.760965,-73.829807,07/01/2024,150579,2025-02-12 00:16:32,P,,,03/31/2019,TESLA
ELEC,Laureate Garage,2148 Broadway,,New York,NY,10023,,888-998-2546,E,,Public,24 hours daily,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,40.78131,-73.980834,04/04/2026,189363,2026-04-04 00:20:17,,,,05/07/2021,J1772
ELEC,Empire Cadillac of Long Island City,45-02 Northern Blvd,,Long Island City,NY,11101,,313-262-6722,E,,Public,,,,,4.0,,RED_E,https://www.redecharge.com,GPS,40.753601,-73.917441,04/04/2026,404931,2026-04-04 06:56:20,,,,06/30/2025,J1772COMBO TESLA
ELEC,333 Schermerhorn Garage - The Hub - Tesla Destination,333 Schermerhorn St,,Brooklyn,NY,11217,,877-798-3752,E,,Public,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.686983,-73.980498,07/01/2024,150532,2025-02-12 00:16:32,P,,,08/28/2019,TESLA
ELEC,iPark 34 N 7th Street - Tesla Destination,34 N 7th St,,Brooklyn,NY,11249,,877-798-3752,E,,Public,,,,8.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.72054,-73.962249,07/01/2024,122473,2025-02-12 00:16:32,P,,,06/13/2017,TESLA
ELEC,GGMC Parking Battery Place - Tesla Destination,50 Battery Pl,,New York,NY,10280,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.706965,-74.017971,07/01/2024,115143,2025-02-12 00:16:32,P,,,02/22/2018,J1772 TESLA
ELEC,The Peninsula Hotel New York - Tesla Destination,700 5th Ave,,New York,NY,10019,,877-798-3752,E,,Public,,,,1.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.761589,-73.975211,07/01/2024,115181,2025-02-12 00:16:32,P,,,08/07/2015,TESLA
ELEC,Quik Park Armory Parking Inc. - Tesla Destination,172 Vanderbilt,,Brooklyn,NY,11205,,877-798-3752,E,,Public,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.692635,-73.969935,07/01/2024,114891,2025-02-12 00:16:32,P,,,01/27/2017,TESLA
ELEC,CrossIsland YMCA - Parking Lot,238-10 Hillside Ave,,Bellerose,NY,11426,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,5.0,,,EVOKE,https://evokesystems.com,GPS,40.7329,-73.7277,09/12/2025,356970,2026-03-31 19:51:34,P,,,04/14/2022,J1772
ELEC,GMC 388 Bridge Street - Tesla Destination,388 Bridge St,,Brooklyn,NY,11201,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.691469,-73.985446,07/01/2024,114903,2025-02-12 00:16:32,P,,,04/30/2018,TESLA
ELEC,EVPassport - 200 E 24th St Garage,200 E 24th St,,New York,NY,10010,,888-702-2124,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2.0,,,Non-Networked,,GPS,40.739253,-73.982329,04/06/2023,256128,2025-12-05 16:41:49,P,,,03/09/2023,J1772
ELEC,South Williamsburg,260 S 4th St,,Brooklyn,NY,11211,,,E,,Public,24 hours daily,A CREDIT D M V,,,15.0,,REVEL,https://gorevel.com,200-8,40.70983,-73.95767,02/13/2026,307032,2026-02-13 16:34:38,P,,,05/01/2023,J1772COMBO TESLA
ELEC,MTP Parking 755 Kent Ave - Tesla Destination,755 Kent Ave,,Brooklyn,NY,11249,,877-798-3752,E,,Public,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.698671,-73.959625,07/01/2024,122479,2025-02-12 00:16:32,P,,,01/17/2019,TESLA
ELEC,QT STATION 2,62-10 Northern Blvd,visitor parking,Woodside,NY,11377,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.753602,-73.899825,04/04/2026,224509,2026-04-04 02:56:23,,,,07/28/2022,J1772
ELEC,Paragon Honda,57-02 Northern Boulevard,,Queens,NY,11377,,888-998-2546,E,,Public,24 hours daily,,,,2.0,,Blink Network,https://blinkcharging.com,GPS,40.753588,-73.903613,04/04/2026,353861,2026-04-04 00:33:48,,,,04/24/2024,J1772COMBO
ELEC,ARCHER GREEN MI STATION 1,92-23 168th St,,JAMAICA,NY,11433,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.70522,-73.79147,04/04/2026,225478,2026-04-04 02:34:03,,,,08/13/2022,J1772
ELEC,DSL Marketing and Energy Icon Parking,57 W 53rd St,,New York,NY,10019,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,4.0,,,AMPUP,https://ampup.io,200-8,40.761698,-73.978338,10/11/2022,229921,2023-02-14 15:54:11,P,,,09/15/2022,J1772
ELEC,GGMC Parking Union Square Parking Garage - Tesla Destination,100 E 15th St,,New York,NY,10003,,877-798-3752,E,,Public,,,,6.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.734939,-73.989409,07/01/2024,114988,2025-02-12 00:16:32,P,,,11/13/2015,J1772 TESLA
ELEC,The Caledonia,450 W 17th Street,,New York,NY,10011,,888-998-2546,E,,Public,24 hours daily,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,40.743832,-74.006578,04/04/2026,259812,2026-04-04 00:36:38,,,,07/19/2022,J1772
ELEC,Champion Parking 113 LLC - Tesla Destination,400 W 113th St,,New York,NY,10025,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.80443,-73.961373,07/01/2024,115122,2025-02-12 00:16:32,P,,,02/22/2018,J1772 TESLA
ELEC,CORP COMM 3 STATION 9 CC3,Teleport Dr/Corp Commons Bldg,"Parking garage, 2nd Floor",Staten Island,NY,10314,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.604082,-74.179499,04/04/2026,252140,2026-04-04 02:21:58,,,,01/26/2023,J1772
ELEC,SP+MASTER STATION 1,140 West 51st Street,,New York,NY,10020,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.760786,-73.982337,04/04/2026,389545,2026-04-04 04:00:02,,,,04/08/2025,J1772
ELEC,Parkright 738 Greenwich Street - Tesla Destination,738 Greenwich St,,New York,NY,10014,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.734412,-74.007184,07/01/2024,115182,2025-02-12 00:16:32,P,,,07/19/2016,J1772 TESLA
ELEC,"First Avenue Parking- 630 1st Avenue NY, NY 10016",630 1st Avenue,,New York,NY,10016,,888-998-2546,E,,Public,24 hours daily,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,40.745096,-73.971921,04/04/2026,221326,2026-04-04 00:18:47,,,,06/15/2022,J1772
ELEC,170 FREEMAN 18,170 Freeman Street,,Brooklyn,NY,11222,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.734204,-73.954562,04/04/2026,434740,2026-04-04 04:09:20,,,,10/24/2025,J1772
ELEC,800 Tiffany Street - TifTemp and Outdoor Parking,880 Garrison Ave,,The Bronx,NY,10474,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,9.0,,,EVOKE,https://evokesystems.com,GPS,40.816442,-73.891794,09/12/2025,421068,2026-03-31 19:51:34,P,,,07/12/2024,J1772
ELEC,Park Kwik-300 Ashland - Tesla Destination,300 Ashland Pl,,Brooklyn,NY,11217,,877-798-3752,E,,Public,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.68608,-73.978252,07/01/2024,169010,2025-02-12 00:16:32,P,,,10/11/2019,TESLA
ELEC,Icon Parking 225 W 83 Street - Tesla Destination,225 W 83rd St,,New York,NY,10024,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.786099,-73.977303,07/01/2024,115058,2025-02-12 00:16:32,P,,,04/30/2016,J1772 TESLA
ELEC,SMJ WOODHAVEN SMJ WOODHAVEN 8,85-01 68th Road,,queens,NY,11374,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.715474,-73.859302,04/04/2026,454049,2026-04-04 04:22:15,,,,03/13/2026,J1772
ELEC,191 East 71st Street,191 E 71st Street,,New York,NY,10021,,833-611-5965,E,,Public,24 hours daily,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,40.76945,-73.96154,04/04/2026,223300,2026-04-04 06:08:41,,,,06/23/2022,J1772
ELEC,101-19 Rockaway Beach Blvd,101-19 Rockaway Beach Blvd,,Far Rockaway,NY,11694,,917-274-7217,E,,Public,24 hours daily,,,8.0,,,EVIUM,https://www.eviumcharging.com,GPS,40.583077,-73.822105,04/04/2026,333857,2026-04-04 06:22:15,,,,01/08/2024,J1772
ELEC,iPark 400 E 85th St - Tesla Destination,400 E 85th St,,Manhattan,NY,10028,,877-798-3752,E,,Public,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.775953,-73.949738,07/01/2024,122489,2025-02-12 00:16:32,P,,,01/17/2019,TESLA
ELEC,Brooklyn Renaissance Plaza,335 Adams St,,Brooklyn,NY,11201,,866-816-7584,E,,Public,24 hours daily,,,6.0,,,EV Connect,https://www.evconnect.com,GPS,40.693463,-73.988245,04/04/2026,230783,2026-04-04 05:04:59,,,,09/30/2022,J1772
ELEC,NYC FLEET DPRWFMARNA_4_L3,109-5 Marina Rd,,Queens,NY,11368,,888-758-4389,E,,Public,24 hours daily,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,40.760345,-73.85546,04/04/2026,316710,2026-04-04 03:25:14,,,,11/04/2023,CHADEMO J1772COMBO
ELEC,Parker Towers 20 - Garage 20,104-20 Queens Blvd,,Forest Hills,NY,11375,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,10.0,,,EVOKE,https://evokesystems.com,GPS,40.7238,-73.85,09/12/2025,356884,2026-03-31 19:51:34,P,,,11/20/2021,J1772
ELEC,iPark 386 E 48th Street - Tesla Destination,386 E 48th St,,New York,NY,11248,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.7529,-73.967723,07/01/2024,115115,2025-02-12 00:16:32,P,,,03/10/2017,J1772 TESLA
ELEC,SMJ WOODHAVEN SMJ WOODHAVEN 1,85-01 68th Road,,queens,NY,11374,,888-758-4389,E,,Public,24 hours daily,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.715236,-73.859501,04/04/2026,453522,2026-04-04 04:22:20,,,,03/12/2026,J1772
ELEC,Champion Parking 74 LLC - Tesla Destination,2109 Broadway,,New York,NY,10023,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.780027,-73.982823,07/01/2024,115052,2025-02-12 00:16:32,P,,,02/22/2018,J1772 TESLA
ELEC,2244 Westchester Ave,2244 Westchester Ave,,Bronx,NY,10462,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,4.0,,,LOOP,https://loopglobal.com,GPS,40.83401,-73.85045,03/12/2026,348896,2026-03-12 20:29:51,P,,,12/26/2023,J1772
ELEC,CENTERS HEALTHC EV-10,170 Buffalo Ave,,Brooklyn,NY,11213,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.6732,-73.925696,04/04/2026,328315,2026-04-04 03:32:00,,,,02/14/2024,J1772
ELEC,Burnside Plaza - Tesla Supercharger,603 Burnside Ave,,Inwood,NY,11096,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,20.0,,Tesla,https://www.tesla.com/supercharger,GPS,40.623145,-73.742625,12/12/2025,440453,2026-02-02 23:16:24,P,,,11/07/2025,TESLA
ELEC,The William Vale Hotel - Tesla Destination,111 N 12th St,,Brooklyn,NY,11249,,877-798-3752,E,,Public,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.722137,-73.956583,07/01/2024,114919,2025-02-12 00:16:32,P,,,05/09/2016,TESLA
ELEC,540 WAVERLY 1,540 Waverly Ave,In ground floor parking garage,Brooklyn,NY,11238,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.682176,-73.96585,04/04/2026,323904,2026-04-04 02:59:21,,,,01/05/2024,J1772
ELEC,BELMONT PARK VI BPV ST. 10,2375 Hempstead Turnpike,,Elmont,NY,11003,,888-758-4389,E,,Public,Mon: 8:00am-11:59pm; Tue: 8:00am-11:59pm; Wed: 8:00am-11:59pm; Thu: 8:00am-11:59pm; Fri: 8:00am-11:59pm; Sat: 8:00am-11:59pm; Sun: 8:00am-11:59pm,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.709646,-73.724901,04/04/2026,386978,2026-04-04 03:56:26,,,,02/27/2025,J1772
ELEC,LGP L.G.P EV SPACE1,14 Harrison Pl,First charger on the left when going into parking lot,Brooklyn,NY,11206,,888-758-4389,E,,Public,24 hours daily,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.706059,-73.93281,04/04/2026,395815,2026-04-04 04:03:31,,,,05/17/2025,J1772
ELEC,iPark 59-63 Allen Street - Tesla Destination,59-63 Allen St,,New York,NY,10002,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.717143,-73.991597,07/01/2024,115166,2025-02-12 00:16:32,P,,,05/24/2018,J1772 TESLA
ELEC,Icon Parking 330 E 39th Street - Tesla Destination,330 E 39th St,,New York,NY,10016,,877-798-3752,E,,Public,,,,3.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.746851,-73.972901,07/01/2024,115098,2025-02-12 00:16:32,P,,,04/30/2016,J1772 TESLA
ELEC,Quik Park 311 West Broadway LLC - Tesla Destination,311 W Broadway,,New York,NY,10013,,877-798-3752,E,,Public,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721801,-74.004237,07/01/2024,115091,2025-02-12 00:16:32,P,,,03/10/2016,TESLA
ELEC,Discount Parking 180 Ashland Place - Tesla Destination,180 Ashland Pl,,Brooklyn,NY,11217,,877-798-3752,E,,Public,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.689457,-73.978606,07/01/2024,114892,2025-02-12 00:16:32,P,,,05/06/2016,TESLA
ELEC,WASO: USPP New York Field Office (NYFO),210 New York Ave,,Staten Island,NY,10305,,,E,,Public,Contact station for availability,,,2.0,,,Non-Networked,,GPS,40.6032,-74.0587,12/12/2025,443025,2026-02-02 23:16:24,FG,16.0,Department of the Interior,08/05/2025,NEMA1450
